Title	mainLabel	metascore
Benny's Video	DRAMA	60
Juice	DRAMA	60
What About Bob?	COMEDY	60
Bill & Ted's Bogus Journey	COMEDY	60
The Godfather: Part III	DRAMA	60
Days of Thunder	DRAMA	60
State of Grace	DRAMA	60
Mystic Pizza	COMEDY	60
The Living Daylights	ADVENTURE	60
The Decline of the American Empire	COMEDY	60
Absolute Beginners	DRAMA	60
Jagged Edge	DRAMA	60
Day of the Dead	THRILLER	60
Swing Shift	DRAMA	60
The Karate Kid	DRAMA	60
The Star Chamber	DRAMA	60
Gorky Park	DRAMA	60
Without a Trace	DRAMA	60
Videodrome	THRILLER	60
An American Werewolf in London	COMEDY	60
Scanners	THRILLER	60
Little Monsters	COMEDY	59
Doctor Sleep	DRAMA	59
Matthias & Maxime	DRAMA	59
Between Two Ferns: The Movie	COMEDY	59
Joker	DRAMA	59
White Boy Rick	DRAMA	59
On the Basis of Sex	DRAMA	59
Rust Creek	DRAMA	59
Lizzie	DRAMA	59
Bitter Melon	COMEDY	59
The Clovehitch Killer	DRAMA	59
All Is True	DRAMA	59
A Land Imagined	DRAMA	59
The Most Unknown	DOCUMENTARY	59
The Rachel Divide	DOCUMENTARY	59
Dragon Ball Super: Broly	ANIMATION	59
In Darkness	MYSTERY	59
Outlaw King	DRAMA	59
Shot Caller	DRAMA	59
Mektoub My Love: Canto Uno	COMEDY	59
Crooked House	DRAMA	59
A Very Sordid Wedding	COMEDY	59
Voyeur	DOCUMENTARY	59
Lemon	COMEDY	59
Mom and Dad	COMEDY	59
Journey to the West: The Demons Strike Back	COMEDY	59
The Boy Downstairs	COMEDY	59
The Nothing Factory	DRAMA	59
Cars 3	COMEDY	59
Anthropoid	DRAMA	59
Sing	COMEDY	59
Absolutely Fabulous: The Movie	COMEDY	59
Elvis & Nixon	COMEDY	59
Bridget Jones's Baby	COMEDY	59
Suntan	DRAMA	59
Realive	DRAMA	59
The Shallows	DRAMA	59
Wet Woman in the Wind	DRAMA	59
Here Alone	DRAMA	59
Killing Ground	THRILLER	59
Beyond the Gates	ADVENTURE	59
Valley of Love	DRAMA	59
Amnesia	DRAMA	59
Henry Gamble's Birthday Party	DRAMA	59
I Smile Back	DRAMA	59
The Automatic Hate	COMEDY	59
Advantageous	DRAMA	59
Yosemite	DRAMA	59
Life	DRAMA	59
Into the Forest	DRAMA	59
Barney Thomson	COMEDY	59
Miss You Already	COMEDY	59
Run All Night	DRAMA	59
The Final Girls	COMEDY	59
This Changes Everything	DOCUMENTARY	59
Jurassic World	ADVENTURE	59
Standing Tall	DRAMA	59
Unfriended	MYSTERY	59
24 Days	DRAMA	59
The Dead Lands	ADVENTURE	59
She's Lost Control	DRAMA	59
Learning to Drive	COMEDY	59
Hippocrates: Diary of a French Doctor	DRAMA	59
Dead Snow 2: Red vs. Dead	COMEDY	59
The Outrageous Sophie Tucker	DOCUMENTARY	59
Moomins on the Riviera	COMEDY	59
The Hobbit: The Battle of the Five Armies	ADVENTURE	59
Unbroken	DRAMA	59
Champs	SPORT	59
The Humbling	COMEDY	59
Mr. Peabody & Sherman	COMEDY	59
Extraordinary Tales	ANIMATION	59
Grigris	DRAMA	59
Heli	DRAMA	59
Beyond the Edge	DRAMA	59
Hateship Loveship	DRAMA	59
Running from Crazy	DRAMA	59
Girl Rising	DRAMA	59
Cinemanovels	COMEDY	59
If You Build It	DOCUMENTARY	59
Go for Sisters	DRAMA	59
For a Woman	DRAMA	59
The Best Man Holiday	COMEDY	59
Cloudy with a Chance of Meatballs 2	COMEDY	59
Magic Magic	DRAMA	59
Drew: The Man Behind the Poster	BIOGRAPHY	59
What If	COMEDY	59
Hava Nagila: The Movie	COMEDY	59
Dangerous Liaisons	DRAMA	59
The Playroom	DRAMA	59
This Is 40	COMEDY	59
Detroit Unleaded	COMEDY	59
Savages	DRAMA	59
Celeste & Jesse Forever	COMEDY	59
Seeking a Friend for the End of the World	COMEDY	59
Shakespeare High	DOCUMENTARY	59
Pearl Jam Twenty	MUSIC	59
Magic Trip: Ken Kesey's Search for a Kool Place	DOCUMENTARY	59
The Front Line	DRAMA	59
J. Edgar	DRAMA	59
Silver Bullets	DRAMA	59
Paranormal Activity 3	MYSTERY	59
On the Ice	DRAMA	59
The Lie	DRAMA	59
Surviving Progress	DOCUMENTARY	59
Tower Heist	COMEDY	59
Limitless	THRILLER	59
Hors la loi	DRAMA	59
Wall Street: Money Never Sleeps	DRAMA	59
The Whistleblower	DRAMA	59
Make Believe	DOCUMENTARY	59
Sarah's Key	DRAMA	59
Rubber	COMEDY	59
Two in the Wave	DOCUMENTARY	59
Road to Nowhere	ROMANCE	59
Heartbreaker	COMEDY	59
My Afternoons with Margueritte	COMEDY	59
The Dead	DRAMA	59
Disco and Atomic War	DOCUMENTARY	59
Inside Hana's Suitcase	DOCUMENTARY	59
Handsome Harry	DRAMA	59
The Trotsky	COMEDY	59
My Son My Son What Have Ye Done	DRAMA	59
Change of Plans	COMEDY	59
More Than a Game	SPORT	59
NoBody's Perfect	DOCUMENTARY	59
Ip Man	DRAMA	59
Gunnin' for That #1 Spot	SPORT	59
Nights and Weekends	DRAMA	59
Hannah Montana and Miley Cyrus: Best of Both Worlds Concert	MUSIC	59
American Swing	DOCUMENTARY	59
Definitely Maybe	COMEDY	59
Sleep Dealer	DRAMA	59
Beautiful Losers	MUSIC	59
A Very British Gangster	CRIME	59
Molière	COMEDY	59
Under the Same Moon	DRAMA	59
The Last Mimzy	DRAMA	59
I Have Never Forgotten You: The Life & Legacy of Simon Wiesenthal	BIOGRAPHY	59
Music and Lyrics	COMEDY	59
We Own the Night	DRAMA	59
Beowulf	ANIMATION	59
Spider-Man 3	ADVENTURE	59
Moonlight Mile	DRAMA	59
Naqoyqatsi	MUSIC	59
The Perfect Storm	DRAMA	59
Mission: Impossible II	ADVENTURE	59
Waking the Dead	DRAMA	59
The Children of the Century	DRAMA	59
Austin Powers: The Spy Who Shagged Me	COMEDY	59
Onegin	DRAMA	59
American Pimp	DOCUMENTARY	59
The Adventures of Elmo in Grouchland	COMEDY	59
Anywhere But Here	COMEDY	59
But Forever in My Mind	COMEDY	59
Fantasia 2000	COMEDY	59
The Day Silence Died	COMEDY	59
Sliding Doors	COMEDY	59
The Wedding Singer	COMEDY	59
L'ennui	DRAMA	59
The Sticky Fingers of Time	SCI_FI	59
Romy and Michele's High School Reunion	COMEDY	59
Love! Valour! Compassion!	COMEDY	59
The Lost World: Jurassic Park	ADVENTURE	59
Life Is Beautiful	COMEDY	59
Space Jam	COMEDY	59
Mission: Impossible	ADVENTURE	59
Independence Day	ADVENTURE	59
Mr. Holland's Opus	DRAMA	59
Mighty Aphrodite	COMEDY	59
Junior	COMEDY	59
Interview with the Vampire: The Vampire Chronicles	DRAMA	59
The Life and Times of Allen Ginsberg	BIOGRAPHY	59
True Romance	DRAMA	59
Scent of a Woman	DRAMA	59
Alien 3	ACTION	59
Cry Freedom	DRAMA	59
Cherry 2000	COMEDY	59
Enemy Mine	DRAMA	59
The Black Cauldron	ANIMATION	59
Streets of Fire	DRAMA	59
Night of the Comet	COMEDY	59
The Bostonians	DRAMA	59
Creepshow	COMEDY	59
Clash of the Titans	ADVENTURE	59
The Hand	DRAMA	59
It Chapter Two	DRAMA	58
Jojo Rabbit	COMEDY	58
Bottom of the 9th	DRAMA	58
The Highwaymen	DRAMA	58
Sibyl	DRAMA	58
Wildling	DRAMA	58
Asher	DRAMA	58
The Seagull	COMEDY	58
Skin	DRAMA	58
The Mule	DRAMA	58
The Oath	COMEDY	58
Believer	ACTION	58
Duck Butter	COMEDY	58
The Hummingbird Project	DRAMA	58
Monster Party	COMEDY	58
Sgt. Stubby: An American Hero	ANIMATION	58
Operation Finale	DRAMA	58
Brian Banks	DRAMA	58
Hotel Artemis	DRAMA	58
The Man Who Killed Don Quixote	COMEDY	58
Outrage Coda	DRAMA	58
It Happened In L.A.	COMEDY	58
Tragedy Girls	COMEDY	58
Roman J. Israel Esq.	DRAMA	58
Ramen Heads	DOCUMENTARY	58
Beuys	DOCUMENTARY	58
The House of Tomorrow	COMEDY	58
Victoria & Abdul	DRAMA	58
The Motive	COMEDY	58
Happy Death Day	MYSTERY	58
Back to Burgundy	COMEDY	58
Hollow in the Land	DRAMA	58
Ferdinand	COMEDY	58
Jumanji: Welcome to the Jungle	COMEDY	58
Before I Fall	DRAMA	58
Neighbors 2: Sorority Rising	COMEDY	58
The Greasy Strangler	COMEDY	58
Jason Bourne	ACTION	58
The Model	DRAMA	58
Dean	COMEDY	58
Snowden	DRAMA	58
The Cleanse	COMEDY	58
The Trust	DRAMA	58
Nerve	DRAMA	58
A Hologram for the King	COMEDY	58
American Anarchist	DOCUMENTARY	58
Strike a Pose	MUSIC	58
Look & See: A Portrait of Wendell Berry	DOCUMENTARY	58
Complete Unknown	DRAMA	58
The Finest Hours	DRAMA	58
Brahman Naman	COMEDY	58
In Bed with Victoria	COMEDY	58
Lights Out	DRAMA	58
Heneral Luna	ACTION	58
Baskin	HORROR	58
Southbound	THRILLER	58
I Am Chris Farley	BIOGRAPHY	58
The Night Before	COMEDY	58
Sun Choke	DRAMA	58
Creative Control	DRAMA	58
Wolf Totem	DRAMA	58
Sisters	COMEDY	58
A Royal Night Out	COMEDY	58
Danny Collins	COMEDY	58
13 Minutes	DRAMA	58
L'attesa	DRAMA	58
Amira & Sam	COMEDY	58
Dolphin Tale 2	DRAMA	58
Balls Out	COMEDY	58
Tokyo Tribe	MUSIC	58
Gemma Bovery	COMEDY	58
Frontera	DRAMA	58
The Keeping Room	DRAMA	58
Deepsea Challenge 3D	DOCUMENTARY	58
God Help the Girl	DRAMA	58
Low Down	DRAMA	58
The Voices	COMEDY	58
Our Man in Tehran	HISTORY	58
Just a Sigh	DRAMA	58
New World	DRAMA	58
Love & Air Sex	COMEDY	58
Pioneer	DRAMA	58
Fading Gigolo	COMEDY	58
Jimmy P.	DRAMA	58
Escape from Tomorrow	DRAMA	58
Turbo	COMEDY	58
Stoker	DRAMA	58
August: Osage County	COMEDY	58
The Hobbit: An Unexpected Journey	ADVENTURE	58
Les coquillettes	COMEDY	58
No Place on Earth	WAR	58
Vanishing Waves	ROMANCE	58
Somm	DOCUMENTARY	58
I Declare War	COMEDY	58
Gayby	COMEDY	58
Rising from Ashes	SPORT	58
Trouble with the Curve	DRAMA	58
Populaire	COMEDY	58
Follow Me: The Yoni Netanyahu Story	DOCUMENTARY	58
Penance	MYSTERY	58
Somebody Up There Likes Me	COMEDY	58
Wrong	COMEDY	58
Universal Soldier: Day of Reckoning	ACTION	58
The Dictator	COMEDY	58
To the Wonder	DRAMA	58
Cosmopolis	DRAMA	58
Rise of the Guardians	ANIMATION	58
Men in Black 3	COMEDY	58
Lawless	DRAMA	58
Free Men	DRAMA	58
We Bought a Zoo	COMEDY	58
Life in a Day	DRAMA	58
The Prey	DRAMA	58
The Woman	HORROR	58
Days of Grace	CRIME	58
Salmon Fishing in the Yemen	COMEDY	58
Footloose	COMEDY	58
The Twilight Saga: Eclipse	DRAMA	58
Norwegian Wood	DRAMA	58
Hello Lonesome	COMEDY	58
Biutiful	DRAMA	58
Freakonomics	DOCUMENTARY	58
Shrek Forever After	COMEDY	58
A Bottle in the Gaza Sea	DRAMA	58
Gabi on the Roof in July	COMEDY	58
The Tree	DRAMA	58
Stone	DRAMA	58
Gainsbourg: A Heroic Life	DRAMA	58
The Red Chapel	COMEDY	58
Defamation	DOCUMENTARY	58
Away We Go	COMEDY	58
OSS 117: Lost in Rio	COMEDY	58
Leaves of Grass	COMEDY	58
(Untitled)	COMEDY	58
Pirate Radio	COMEDY	58
The Invention of Lying	COMEDY	58
Luck by Chance	DRAMA	58
Storm	DRAMA	58
Brothers	DRAMA	58
Heartless	DRAMA	58
Zero Bridge	DRAMA	58
Felon	DRAMA	58
Defiance	DRAMA	58
Splinter	THRILLER	58
The Reader	DRAMA	58
City of Ember	ADVENTURE	58
Quantum of Solace	ADVENTURE	58
Easy Virtue	COMEDY	58
The Midnight Meat Train	MYSTERY	58
Adam Resurrected	DRAMA	58
Gogol Bordello Non-Stop	DOCUMENTARY	58
The Express	DRAMA	58
Steep	SPORT	58
Lost in Beijing	DRAMA	58
Jimmy Carter Man from Plains	BIOGRAPHY	58
The Mist	SCI_FI	58
Closing Escrow	COMEDY	58
Shrek the Third	COMEDY	58
Viva	COMEDY	58
Pipe Dream	COMEDY	58
The Yards	DRAMA	58
Tuvalu	COMEDY	58
American Pie	COMEDY	58
The Trench	DRAMA	58
Man on the Moon	COMEDY	58
Immortality	ROMANCE	58
The Legend of 1900	DRAMA	58
Stepmom	COMEDY	58
Year of the Horse	MUSIC	58
The Myth of Fingerprints	COMEDY	58
Night Falls on Manhattan	DRAMA	58
The Rock	ADVENTURE	58
Love and Other Catastrophes	COMEDY	58
The First Wives Club	COMEDY	58
Pocahontas	DRAMA	58
Mortal Kombat	ADVENTURE	58
The Indian in the Cupboard	DRAMA	58
Die Hard with a Vengeance	ADVENTURE	58
Disclosure	DRAMA	58
La scorta	DRAMA	58
The Firm	DRAMA	58
Under Siege	ACTION	58
Yuk po tuen: Tau ching bo gam	COMEDY	58
The Object of Beauty	COMEDY	58
Class Action	DRAMA	58
Point Break	ACTION	58
Green Card	COMEDY	58
The Hunt for Red October	ADVENTURE	58
Licence to Kill	ADVENTURE	58
Lean on Me	DRAMA	58
Oliver & Company	COMEDY	58
Child's Play	THRILLER	58
Bat*21	DRAMA	58
The Decline of Western Civilization Part II: The Metal Years	MUSIC	58
Psycho III	MYSTERY	58
Year of the Dragon	DRAMA	58
Twice in a Lifetime	DRAMA	58
Explorers	COMEDY	58
The Coca-Cola Kid	COMEDY	58
The Pope of Greenwich Village	COMEDY	58
Sleepaway Camp	HORROR	58
Star Wars: Episode VI - Return of the Jedi	ADVENTURE	58
TRON	ADVENTURE	58
Sharky's Machine	DRAMA	58
Them That Follow	DRAMA	57
The Laundromat	COMEDY	57
The Last	DRAMA	57
Happy Death Day 2U	COMEDY	57
Cold Pursuit	COMEDY	57
Martin Eden	DRAMA	57
Piranhas	DRAMA	57
The Wandering Earth	DRAMA	57
Pet Sematary	MYSTERY	57
Armstrong	BIOGRAPHY	57
Viper Club	DRAMA	57
The Wedding Guest	THRILLER	57
The Festival	COMEDY	57
Funny Story	COMEDY	57
Instant Family	COMEDY	57
Uncle Drew	COMEDY	57
Teen Spirit	DRAMA	57
Summer of 84	DRAMA	57
The House with a Clock in Its Walls	COMEDY	57
Charlie Says	DRAMA	57
Galveston	DRAMA	57
Flesh and Blood	DRAMA	57
The Dinner	DRAMA	57
Big Time	DOCUMENTARY	57
Clive Davis: The Soundtrack of Our Lives	DOCUMENTARY	57
Memoir of War	DRAMA	57
Legend of the Demon Cat	DRAMA	57
The Strange Ones	DRAMA	57
After Louie	DRAMA	57
The Ritual	MYSTERY	57
Moss	DRAMA	57
Bernard and Huey	COMEDY	57
The Wall	DRAMA	57
The Cured	DRAMA	57
Kodachrome	DRAMA	57
The Zookeeper's Wife	DRAMA	57
Born in China	DOCUMENTARY	57
Neither Wolf Nor Dog	DRAMA	57
Whiskey Tango Foxtrot	COMEDY	57
Finding Altamira	DRAMA	57
I Olga Hepnarova	DRAMA	57
War Dogs	COMEDY	57
Our Kind of Traitor	DRAMA	57
Lowriders	DRAMA	57
Miss Peregrine's Home for Peculiar Children	DRAMA	57
The First Monday in May	DOCUMENTARY	57
Strange Weather	DRAMA	57
Mascots	COMEDY	57
The Intervention	COMEDY	57
Lace Crater	COMEDY	57
Mr. Six	DRAMA	57
Klown Forever	COMEDY	57
Bite	HORROR	57
River	THRILLER	57
Woodlawn	DRAMA	57
Band of Robbers	COMEDY	57
One More Time	COMEDY	57
Ip Man 3	DRAMA	57
Southpaw	DRAMA	57
The Disappearance of Eleanor Rigby: Them	DRAMA	57
The Golden Era	DRAMA	57
Adult Beginners	COMEDY	57
Break Point	COMEDY	57
In the Name of My Daughter	DRAMA	57
I Origins	DRAMA	57
Life Partners	COMEDY	57
The Sleepwalker	DRAMA	57
In the Courtyard	COMEDY	57
The Mule	COMEDY	57
The Reconstruction of William Zero	DRAMA	57
The Maze Runner	ACTION	57
Jack Ryan: Shadow Recruit	DRAMA	57
The Equalizer	ACTION	57
A Walk Among the Tombstones	DRAMA	57
Pulling Strings	COMEDY	57
Sur le chemin de l'école	DOCUMENTARY	57
A Fuller Life	CRIME	57
Money for Nothing: Inside the Federal Reserve	HISTORY	57
The Bachelor Weekend	COMEDY	57
Life Inside Out	DRAMA	57
Bright Days Ahead	DRAMA	57
1000 Times Good Night	DRAMA	57
The Notebook	DRAMA	57
The Grand Seduction	COMEDY	57
Geography Club	COMEDY	57
Proxy	DRAMA	57
Bad Words	COMEDY	57
Mama	THRILLER	57
The Look of Love	COMEDY	57
How I Live Now	ROMANCE	57
Generation War	DRAMA	57
Evil Dead	THRILLER	57
Chimpanzee	FAMILY	57
Unfinished Song	COMEDY	57
Painted Skin: The Resurrection	ROMANCE	57
Rubberneck	DRAMA	57
Katy Perry: Part of Me	MUSIC	57
It's a Disaster	COMEDY	57
The Big Fix	DOCUMENTARY	57
Filly Brown	DRAMA	57
My Father and the Man in Black	MUSIC	57
Greetings from Tim Buckley	DRAMA	57
Me and You	DRAMA	57
Snow White and the Huntsman	DRAMA	57
An Affair of the Heart	DOCUMENTARY	57
Easy Money II: Hard to Kill	DRAMA	57
Vamps	COMEDY	57
Eddie: The Sleepwalking Cannibal	COMEDY	57
The Company You Keep	DRAMA	57
The Story of Luke	COMEDY	57
Terraferma	DRAMA	57
Flying Swords of Dragon Gate	ADVENTURE	57
All Together	COMEDY	57
Shut Up Little Man! An Audio Misadventure	COMEDY	57
Sushi: The Global Catch	HISTORY	57
Trishna	DRAMA	57
The Intouchables	COMEDY	57
Natural Selection	COMEDY	57
The Woman in the Fifth	DRAMA	57
Albert Nobbs	DRAMA	57
Sleeping Beauty	DRAMA	57
Forks Over Knives	DOCUMENTARY	57
Horrible Bosses	COMEDY	57
Limelight	DOCUMENTARY	57
Eva	DRAMA	57
Cars 2	COMEDY	57
Paul	COMEDY	57
Thor	ADVENTURE	57
Brighton Rock	DRAMA	57
Iron Man 2	ADVENTURE	57
All Good Things	DRAMA	57
The Sun Behind the Clouds: Tibet's Struggle for Freedom	BIOGRAPHY	57
The Wildest Dream	BIOGRAPHY	57
Sacrifice	DRAMA	57
Toast	COMEDY	57
Morning Glory	COMEDY	57
The Infidel	COMEDY	57
Dog Pound	DRAMA	57
Sex & Drugs & Rock & Roll	DRAMA	57
A Woman a Gun and a Noodle Shop	COMEDY	57
Kinatay	DRAMA	57
The Revenant	COMEDY	57
Defendor	COMEDY	57
It's Complicated	COMEDY	57
How to Live Forever	DOCUMENTARY	57
Today's Special	COMEDY	57
John Rabe	DRAMA	57
Here and There	COMEDY	57
The Missing Person	DRAMA	57
The Hole	THRILLER	57
True Adolescents	COMEDY	57
Sherlock Holmes	ADVENTURE	57
Modus Operandi	CRIME	57
The Boys Are Back	DRAMA	57
Severe Clear	DOCUMENTARY	57
Daybreakers	ACTION	57
Lovely Still	DRAMA	57
Chelsea on the Rocks	DOCUMENTARY	57
Fifty Dead Men Walking	DRAMA	57
Flash of Genius	DRAMA	57
Last Chance Harvey	DRAMA	57
Prince of Broadway	DRAMA	57
High School Musical 3	COMEDY	57
The Forbidden Kingdom	ADVENTURE	57
Smart People	COMEDY	57
The Amazing Truth About Queen Raquela	DRAMA	57
Body of Lies	DRAMA	57
Harold & Kumar Escape from Guantanamo Bay	COMEDY	57
Bart Got a Room	COMEDY	57
The Secret Life of Bees	DRAMA	57
Journey to the Center of the Earth	ADVENTURE	57
War Made Easy: How Presidents & Pundits Keep Spinning Us to Death	WAR	57
The Stone Angel	DRAMA	57
The Hammer	COMEDY	57
Towelhead	DRAMA	57
Teeth	COMEDY	57
Flawless	DRAMA	57
Shake Hands with the Devil	DRAMA	57
Romulus My Father	DRAMA	57
The Grand	COMEDY	57
City of Ghosts	DRAMA	57
Osmosis Jones	ANIMATION	57
Bossa Nova	COMEDY	57
Cecil B. Demented	COMEDY	57
Up at the Villa	DRAMA	57
Titus	DRAMA	57
Mifune	COMEDY	57
Holy Smoke	COMEDY	57
The World Is Not Enough	ADVENTURE	57
You've Got Mail	COMEDY	57
The Red Violin	DRAMA	57
Permanent Midnight	DRAMA	57
The Newton Boys	DRAMA	57
Beloved	DRAMA	57
The Grandfather	DRAMA	57
Traveller	DRAMA	57
Midnight in the Garden of Good and Evil	DRAMA	57
Kansas City	DRAMA	57
The Santa Clause	COMEDY	57
Benny & Joon	COMEDY	57
Wind	DRAMA	57
Army of Darkness	COMEDY	57
Wayne's World	COMEDY	57
Bram Stoker's Dracula	HORROR	57
Not Without My Daughter	DRAMA	57
The People Under the Stairs	COMEDY	57
The Addams Family	COMEDY	57
The Fourth War	DRAMA	57
Total Recall	ACTION	57
Field of Dreams	DRAMA	57
Back to the Future Part II	COMEDY	57
Hellraiser	THRILLER	57
Born in East L.A.	COMEDY	57
Trick or Treat	COMEDY	57
Pretty in Pink	COMEDY	57
Legal Eagles	COMEDY	57
The Best of Times	COMEDY	57
Just One of the Guys	COMEDY	57
Phenomena	MYSTERY	57
Indiana Jones and the Temple of Doom	ADVENTURE	57
C.H.U.D.	SCI_FI	57
Cujo	THRILLER	57
Christine	THRILLER	57
Brainstorm	THRILLER	57
The Thing	MYSTERY	57
Split Image	DRAMA	57
Rocky III	DRAMA	57
One from the Heart	DRAMA	57
Victory	DRAMA	57
American Pop	DRAMA	57
Ragtime	DRAMA	57
Wine Country	COMEDY	56
Finding Steve McQueen	ROMANCE	56
Strange But True	THRILLER	56
An Officer and a Spy	DRAMA	56
Tag	COMEDY	56
The Commuter	ADVENTURE	56
Adrift	ADVENTURE	56
Combat Obscura	DOCUMENTARY	56
Assassination Nation	COMEDY	56
Ibiza	COMEDY	56
Down a Dark Hall	DRAMA	56
The Extraordinary Journey of the Fakir	COMEDY	56
Our Time	DRAMA	56
War Machine	COMEDY	56
I Love You Daddy	COMEDY	56
Dream Boat	DOCUMENTARY	56
Take Me	COMEDY	56
Bad Match	THRILLER	56
Jupiter's Moon	DRAMA	56
The Misandrists	COMEDY	56
Tom of Finland	DRAMA	56
68 Kill	COMEDY	56
Pyewacket	DRAMA	56
The Fate of the Furious	ADVENTURE	56
The Yellow Birds	DRAMA	56
Bokeh	DRAMA	56
Us and Them	DRAMA	56
The Glass Castle	DRAMA	56
Live Cargo	DRAMA	56
Race	DRAMA	56
Tommy's Honour	DRAMA	56
Antibirth	COMEDY	56
Genius	DRAMA	56
Frank & Lola	DRAMA	56
Storks	COMEDY	56
A Bride for Rip Van Winkle	DRAMA	56
Human Surge	DRAMA	56
Claire in Motion	DRAMA	56
The Seasons In Quincy: Four Portraits of John Berger	BIOGRAPHY	56
Cold War II	DRAMA	56
Best and Most Beautiful Things	DOCUMENTARY	56
For Here or to Go?	COMEDY	56
Mad Tiger	COMEDY	56
I Am Michael	DRAMA	56
7 Chinese Brothers	COMEDY	56
Uncle John	DRAMA	56
All Mistakes Buried	DRAMA	56
Angelica	DRAMA	56
Diary of a Chambermaid	DRAMA	56
Joy	DRAMA	56
Focus	COMEDY	56
Minions	COMEDY	56
The Duff	COMEDY	56
The Man from U.N.C.L.E.	COMEDY	56
The Man Who Knew Infinity	DRAMA	56
Paper Towns	COMEDY	56
L for Leisure	COMEDY	56
That Sugar Film	DOCUMENTARY	56
The Fluffy Movie: Unity Through Laughter	COMEDY	56
Take Me to the River	MUSIC	56
Casa Grande	DRAMA	56
Little Accidents	DRAMA	56
Monk with a Camera	BIOGRAPHY	56
Alex of Venice	DRAMA	56
Kundo: Age of the Rampant	ACTION	56
Manglehorn	DRAMA	56
3 Hearts	DRAMA	56
Miss Julie	DRAMA	56
Pump	DOCUMENTARY	56
Escobar: Paradise Lost	DRAMA	56
Two Men in Town	DRAMA	56
The Cut	DRAMA	56
Non-Stop	ACTION	56
Date and Switch	COMEDY	56
Hyena	DRAMA	56
Maleficent	ADVENTURE	56
You're Not You	DRAMA	56
Hank: 5 Years from the Brink	BIOGRAPHY	56
Will You Still Love Me Tomorrow?	COMEDY	56
May in the Summer	COMEDY	56
Afflicted	MYSTERY	56
Concussion	DRAMA	56
Knights of Badassdom	COMEDY	56
Decoding Annie Parker	DRAMA	56
Filth	COMEDY	56
Jack and the Cuckoo-Clock Heart	DRAMA	56
Iceberg Slim: Portrait of a Pimp	BIOGRAPHY	56
The End of Time	DOCUMENTARY	56
For No Good Reason	BIOGRAPHY	56
Capital	DRAMA	56
The End of Love	DRAMA	56
Tiger Eyes	DRAMA	56
Midnight's Children	DRAMA	56
The Three Stooges	COMEDY	56
On the Road	DRAMA	56
Zombadings 1: Patayin sa shokot si Remington	COMEDY	56
Unknown	ADVENTURE	56
God Bless America	COMEDY	56
Good for Nothing	COMEDY	56
Real Steel	DRAMA	56
In the Land of Blood and Honey	DRAMA	56
Citizen Gangster	DRAMA	56
Touchback	DRAMA	56
Collaborator	COMEDY	56
The Monk	DRAMA	56
The Details	COMEDY	56
The Rum Diary	COMEDY	56
Date Night	COMEDY	56
Don't Be Afraid of the Dark	THRILLER	56
Hereafter	DRAMA	56
Jackass 3D	COMEDY	56
The First Grader	DRAMA	56
Ramona and Beezus	COMEDY	56
The Crazies	THRILLER	56
Dinner for Schmucks	COMEDY	56
Diary of a Wimpy Kid	COMEDY	56
Three Stars	DOCUMENTARY	56
The Extra Man	COMEDY	56
Leaving	DRAMA	56
Me Too	DRAMA	56
Breaking Upwards	ROMANCE	56
Adam	COMEDY	56
Coco Chanel & Igor Stravinsky	DRAMA	56
Monsters vs. Aliens	ANIMATION	56
Watchmen	DRAMA	56
Virtual JFK: Vietnam If Kennedy Had Lived	DOCUMENTARY	56
The Matador	DOCUMENTARY	56
W.	COMEDY	56
American Violet	DRAMA	56
Twilight	DRAMA	56
For My Father	DRAMA	56
Phoebe in Wonderland	DRAMA	56
Zack and Miri Make a Porno	COMEDY	56
Valkyrie	DRAMA	56
The Escapist	DRAMA	56
Bottle Shock	COMEDY	56
Religulous	COMEDY	56
Leatherheads	COMEDY	56
Sangre de mi sangre	DRAMA	56
Save Me	DRAMA	56
The Brave One	DRAMA	56
December Boys	DRAMA	56
Then She Found Me	COMEDY	56
Mr. Bean's Holiday	COMEDY	56
Across the Universe	DRAMA	56
The Kingdom	DRAMA	56
Phone Booth	CRIME	56
A Knight's Tale	ROMANCE	56
Dinosaur	ANIMATION	56
Scream 3	MYSTERY	56
The Muse	COMEDY	56
Soft Fruit	COMEDY	56
The Five Senses	COMEDY	56
Anna and the King	DRAMA	56
The Minus Man	DRAMA	56
The Cherry Orchard	DRAMA	56
The Corruptor	DRAMA	56
Cruel Intentions	DRAMA	56
How Stella Got Her Groove Back	COMEDY	56
Claire Dolan	DRAMA	56
Touch	COMEDY	56
Prefontaine	DRAMA	56
The Manson Family	DRAMA	56
A Very Brady Sequel	COMEDY	56
Eraser	DRAMA	56
Non-Stop	COMEDY	56
The Cable Guy	COMEDY	56
The Arrival	THRILLER	56
Waterworld	ADVENTURE	56
Sabrina	COMEDY	56
Home for the Holidays	COMEDY	56
The Mask	COMEDY	56
Iron Will	ADVENTURE	56
Rising Sun	DRAMA	56
Falling Down	DRAMA	56
Death Becomes Her	COMEDY	56
My Girl	COMEDY	56
Doc Hollywood	COMEDY	56
The Hot Spot	DRAMA	56
The Two Jakes	DRAMA	56
Quick Change	COMEDY	56
La Femme Nikita	ACTION	56
Mermaids	COMEDY	56
Steel Magnolias	COMEDY	56
Shag	COMEDY	56
The Rachel Papers	DRAMA	56
Ghostbusters II	COMEDY	56
Black Rain	ACTION	56
A Nightmare on Elm Street 4: The Dream Master	HORROR	56
Wall Street	DRAMA	56
