Title	mainLabel	metascore
Dying Laughing	COMEDY	73
The Alchemist Cookbook	COMEDY	73
Richard Linklater: Dream Is Destiny	DOCUMENTARY	73
Audrie & Daisy	DOCUMENTARY	73
Jim: The James Foley Story	BIOGRAPHY	73
Kiki	DOCUMENTARY	73
Sky Ladder: The Art of Cai Guo-Qiang	DOCUMENTARY	73
School Life	DOCUMENTARY	73
All This Panic	DOCUMENTARY	73
Werewolf	DRAMA	73
The Ivory Game	DOCUMENTARY	73
Abacus: Small Enough to Jail	DOCUMENTARY	73
Karl Marx City	DOCUMENTARY	73
By the Time It Gets Dark	DRAMA	73
Spider-Man: Homecoming	ADVENTURE	73
Five Fingers for Marseilles	DRAMA	73
Pop Aye	DRAMA	73
Journey's End	DRAMA	73
Saving Banksy	DOCUMENTARY	73
Novitiate	DRAMA	73
Battle of the Sexes	COMEDY	73
Bill Nye: Science Guy	DOCUMENTARY	73
Most Beautiful Island	DRAMA	73
Keep the Change	COMEDY	73
The Square	COMEDY	73
Sollers Point	DRAMA	73
Wind River	DRAMA	73
Good Manners	MUSIC	73
The Killing of a Sacred Deer	DRAMA	73
The Party	COMEDY	73
1945	DRAMA	73
The Big Bad Fox and Other Tales	COMEDY	73
The Rape of Recy Taylor	HISTORY	73
Mr. Roosevelt	COMEDY	73
Rumble: The Indians Who Rocked The World	MUSIC	73
Gilbert	COMEDY	73
Filmworker	BIOGRAPHY	73
Love & Bananas: An Elephant Story	ADVENTURE	73
Crystal Swan	DRAMA	73
The World Is Yours	COMEDY	73
Sorry Angel	DRAMA	73
Pass Over	DRAMA	73
The Silence of Others	DOCUMENTARY	73
The Raft	DOCUMENTARY	73
Girl	DRAMA	73
Meeting Gorbachev	BIOGRAPHY	73
The Biggest Little Farm	DOCUMENTARY	73
Mystify: Michael Hutchence	MUSIC	73
John Wick: Chapter 3 - Parabellum	ACTION	73
Share	DRAMA	73
Honey Boy	DRAMA	73
Mike Wallace Is Here	BIOGRAPHY	73
Nowhere in Africa	DRAMA	72
Hellboy	ACTION	72
Earth	DOCUMENTARY	72
Gone Baby Gone	DRAMA	72
Surfwise	SPORT	72
12	DRAMA	72
A Secret	DRAMA	72
Great World of Sound	COMEDY	72
Mesrine Part 2: Public Enemy #1	ACTION	72
Transsiberian	DRAMA	72
Ghost Town	COMEDY	72
Let it Rain	COMEDY	72
Lake Tahoe	DRAMA	72
Gran Torino	DRAMA	72
Tony Manero	DRAMA	72
Good Hair	COMEDY	72
Easier with Practice	DRAMA	72
The Double Hour	DRAMA	72
Amer	THRILLER	72
The Mouth of the Wolf	BIOGRAPHY	72
Daylight	CRIME	72
Sound of Noise	COMEDY	72
Easy A	COMEDY	72
Despicable Me	COMEDY	72
Das letzte Schweigen	DRAMA	72
Lovers of Hate	COMEDY	72
The Oath	DOCUMENTARY	72
Tiny Furniture	COMEDY	72
If God Is Willing and da Creek Don't Rise	DOCUMENTARY	72
Phil Ochs: There But for Fortune	BIOGRAPHY	72
Rejoice and Shout	DOCUMENTARY	72
A Screaming Man	DRAMA	72
Armadillo	WAR	72
Post Mortem	DRAMA	72
Bellflower	DRAMA	72
The Cabin in the Woods	HORROR	72
50/50	COMEDY	72
The Dish & the Spoon	COMEDY	72
War Horse	DRAMA	72
Headhunters	ACTION	72
Super 8	ACTION	72
Terri	COMEDY	72
Shame	DRAMA	72
Your Sister's Sister	COMEDY	72
Crime After Crime	CRIME	72
Paul Williams Still Alive	COMEDY	72
The Island President	DOCUMENTARY	72
First Position	DOCUMENTARY	72
Crazy Horse	DOCUMENTARY	72
Radio Unnameable	DOCUMENTARY	72
ParaNorman	COMEDY	72
Wreck-It Ralph	COMEDY	72
Safety Not Guaranteed	COMEDY	72
Magic Mike	COMEDY	72
In the House	DRAMA	72
Beauty Is Embarrassing	COMEDY	72
Still Mine	DRAMA	72
Shut Up and Play the Hits	MUSIC	72
The Bitter Buddha	COMEDY	72
Dormant Beauty	DRAMA	72
Pieta	DRAMA	72
7 Boxes	DRAMA	72
Aliyah	DRAMA	72
When I Saw You	DRAMA	72
Star Trek Into Darkness	ADVENTURE	72
Gore Vidal: The United States of Amnesia	BIOGRAPHY	72
The Rocket	DRAMA	72
Mystery Road	DRAMA	72
Our Nixon	CRIME	72
Doomsdays	DRAMA	72
Exhibition	DRAMA	72
Pussy Riot: A Punk Prayer	CRIME	72
The Kill Team	DOCUMENTARY	72
Mistaken for Strangers	COMEDY	72
In Bloom	DRAMA	72
Siddharth	DRAMA	72
Master of the Universe	DOCUMENTARY	72
American Sniper	DRAMA	72
The Theory of Everything	DRAMA	72
The Heart Machine	DRAMA	72
Diplomacy	DRAMA	72
Alléluia	ROMANCE	72
The Internet's Own Boy: The Story of Aaron Swartz	CRIME	72
Still Alice	DRAMA	72
When Marnie Was There	DRAMA	72
Nas: Time Is Illmatic	BIOGRAPHY	72
The Great Invisible	DOCUMENTARY	72
The Search for General Tso	COMEDY	72
Salad Days	MUSIC	72
Straight Outta Compton	DRAMA	72
Sunset Song	DRAMA	72
He Never Died	COMEDY	72
Bone Tomahawk	DRAMA	72
City of Gold	BIOGRAPHY	72
Slow West	DRAMA	72
Tale of Tales	DRAMA	72
A German Youth	HISTORY	72
Monkey Kingdom	DOCUMENTARY	72
Dope	COMEDY	72
King Jack	DRAMA	72
Cosmos	DRAMA	72
India's Daughter	CRIME	72
Being Evel	ACTION	72
Summertime	DRAMA	72
Breaking a Monster	DRAMA	72
Steve Jobs: The Man in the Machine	BIOGRAPHY	72
Neither Heaven Nor Earth	DRAMA	72
Manifesto	DRAMA	72
Men Go to Battle	COMEDY	72
A Space Program	DRAMA	72
The Final Master	DRAMA	72
The Devil's Candy	DRAMA	72
The Lure	COMEDY	72
Hail Caesar!	COMEDY	72
Doctor Strange	ADVENTURE	72
Gimme Danger	MUSIC	72
Ethel & Ernest	DRAMA	72
Big Fish & Begonia	DRAMA	72
The Beatles: Eight Days a Week - The Touring Years	MUSIC	72
Captain Fantastic	COMEDY	72
Betting on Zero	DOCUMENTARY	72
The Eagle Huntress	SPORT	72
Swim Team	DRAMA	72
Always Shine	DRAMA	72
Donald Cried	COMEDY	72
Christine	DRAMA	72
One Week and a Day	COMEDY	72
Obit.	DOCUMENTARY	72
Risk	DOCUMENTARY	72
Burden	BIOGRAPHY	72
The Untamed	DRAMA	72
Under the Gun	DOCUMENTARY	72
Author: The JT LeRoy Story	BIOGRAPHY	72
Old Stone	THRILLER	72
Barry	DRAMA	72
My Entire High School Sinking Into the Sea	COMEDY	72
Train to Busan	ACTION	72
The Rolling Stones Olé Olé Olé!: A Trip Across Latin America	MUSIC	72
The Wedding Plan	COMEDY	72
Food Evolution	DOCUMENTARY	72
Sweet Virginia	DRAMA	72
Only the Brave	DRAMA	72
First They Killed My Father	DRAMA	72
Blade of the Immortal	DRAMA	72
Where Is Kyra?	DRAMA	72
All the Money in the World	DRAMA	72
Happy End	DRAMA	72
Journeyman	DRAMA	72
Saturday Church	DRAMA	72
The Incredible Jessica James	COMEDY	72
Princess Cyd	DRAMA	72
Eagles of Death Metal: Nos Amis (Our Friends)	MUSIC	72
Joshua: Teenager vs. Superpower	DOCUMENTARY	72
The Day After	DRAMA	72
No Intenso Agora	HISTORY	72
The Insult	DRAMA	72
Lots of Kids a Monkey and a Castle	DOCUMENTARY	72
Boom for Real: The Late Teenage Years of Jean-Michel Basquiat	DOCUMENTARY	72
Joan Didion: The Center Will Not Hold	DOCUMENTARY	72
Hagazussa	DRAMA	72
Love Simon	COMEDY	72
Hal	BIOGRAPHY	72
Dark Money	DOCUMENTARY	72
Heavy Trip	COMEDY	72
Master Z: The Ip Man Legacy	ACTION	72
Maquia: When the Promised Flower Blooms	DRAMA	72
Skate Kitchen	DRAMA	72
The Prayer	DRAMA	72
In Search of Greatness	DOCUMENTARY	72
Screwball	DOCUMENTARY	72
Luce	DRAMA	72
Brittany Runs a Marathon	COMEDY	72
Fire Will Come	DRAMA	72
Extra Ordinary	COMEDY	72
Midsommar	DRAMA	72
El Camino: A Breaking Bad Movie	DRAMA	72
Weathering with You	DRAMA	72
Present.Perfect.	DOCUMENTARY	72
Intolerable Cruelty	COMEDY	71
Harry Potter and the Order of the Phoenix	ADVENTURE	71
The Water Horse	ADVENTURE	71
Smiley Face	COMEDY	71
My Brother Is an Only Child	COMEDY	71
Roman de gare	DRAMA	71
Trumbo	BIOGRAPHY	71
Manda Bala (Send a Bullet)	DOCUMENTARY	71
To the Limit	SPORT	71
Bliss	DRAMA	71
Disgrace	DRAMA	71
Horton Hears a Who!	COMEDY	71
Tropic Thunder	COMEDY	71
What Doesn't Kill You	DRAMA	71
Bronson	ACTION	71
Jerichow	DRAMA	71
Mesrine Part 1: Killer Instinct	ACTION	71
Neshoba	DOCUMENTARY	71
Where the Wild Things Are	DRAMA	71
Inspector Bellamy	DRAMA	71
Everyone Else	DRAMA	71
Nothing Personal	DRAMA	71
Strongman	DOCUMENTARY	71
The Yes Men Fix the World	COMEDY	71
Winnebago Man	COMEDY	71
Lourdes	DRAMA	71
No One Knows About Persian Cats	DRAMA	71
Rapt	DRAMA	71
American Radical: The Trials of Norman Finkelstein	BIOGRAPHY	71
Collapse	DOCUMENTARY	71
Tangled	COMEDY	71
One Lucky Elephant	DOCUMENTARY	71
Black Death	DRAMA	71
Rare Exports	ADVENTURE	71
The Big Picture	DRAMA	71
Leap Year	DRAMA	71
Elite Squad: The Enemy Within	DRAMA	71
I Will Follow	DRAMA	71
Cameraman: The Life and Work of Jack Cardiff	BIOGRAPHY	71
Mozart's Sister	DRAMA	71
Warrior	DRAMA	71
Making the Boys	ROMANCE	71
The Girl with the Dragon Tattoo	DRAMA	71
Young Adult	COMEDY	71
Dragonslayer	DOCUMENTARY	71
Last Days Here	MUSIC	71
Being Elmo: A Puppeteer's Journey	DOCUMENTARY	71
Jess + Moss	DRAMA	71
From Up on Poppy Hill	DRAMA	71
Undefeated	SPORT	71
Battle for Brooklyn	DRAMA	71
The Man Nobody Knew: In Search of My Father CIA Spymaster William Colby	BIOGRAPHY	71
11 Flowers	DRAMA	71
The Road	DRAMA	71
Starry Starry Night	DRAMA	71
Shadow Dancer	DRAMA	71
Stolen Seas	ADVENTURE	71
Smashed	DRAMA	71
My Brother the Devil	DRAMA	71
Sleepwalk with Me	COMEDY	71
Only the Young	COMEDY	71
Bestiaire	DOCUMENTARY	71
Wolf Children	DRAMA	71
The Pervert's Guide to Ideology	DOCUMENTARY	71
Koch	BIOGRAPHY	71
Doin' It in the Park: Pick-Up Basketball NYC	SPORT	71
The Zen of Bennett	DOCUMENTARY	71
Trashed	DOCUMENTARY	71
This Is Martin Bonner	DRAMA	71
Remote Area Medical	DOCUMENTARY	71
Blood Brother	DOCUMENTARY	71
Drinking Buddies	COMEDY	71
Run & Jump	DRAMA	71
I Am Breathing	BIOGRAPHY	71
Double Play: James Benning and Richard Linklater	BIOGRAPHY	71
52 Tuesdays	DRAMA	71
Edge of Tomorrow	ADVENTURE	71
The Way He Looks	DRAMA	71
As It Is in Heaven	DRAMA	71
The Raid 2	ACTION	71
22 Jump Street	COMEDY	71
I Am Big Bird: The Caroll Spinney Story	DRAMA	71
Fed Up	DOCUMENTARY	71
Next Goal Wins	SPORT	71
Copenhagen	DRAMA	71
Get on Up	DRAMA	71
Pasolini	DRAMA	71
The Farewell Party	COMEDY	71
The Falling	DRAMA	71
Animals	DRAMA	71
Whitey: United States of America v. James J. Bulger	CRIME	71
Cash Only	DRAMA	71
Macbeth	DRAMA	71
Far from the Madding Crowd	DRAMA	71
Mr. Gaga: A True Story of Love and Dance	BIOGRAPHY	71
Francofonia	DRAMA	71
London Road	MUSIC	71
Sleeping Giant	DRAMA	71
Sweaty Betty	DRAMA	71
King Georges	BIOGRAPHY	71
Mavis!	MUSIC	71
Tomorrow	DOCUMENTARY	71
Tikkun	DRAMA	71
A Monster with a Thousand Heads	DRAMA	71
Paint It Black	DRAMA	71
The Last Laugh	COMEDY	71
Hacksaw Ridge	DRAMA	71
Pete's Dragon	COMEDY	71
Big Sonia	FAMILY	71
Florence Foster Jenkins	COMEDY	71
Don't Breathe	CRIME	71
Three	ACTION	71
Divines	DRAMA	71
Nocturama	DRAMA	71
A Dark Song	DRAMA	71
Prevenge	COMEDY	71
Oasis: Supersonic	MUSIC	71
When Two Worlds Collide	DOCUMENTARY	71
Kékszakállú	DRAMA	71
Breath	DRAMA	71
Girls Trip	COMEDY	71
Molly's Game	DRAMA	71
Wonderstruck	DRAMA	71
Golden Exits	DRAMA	71
Gemini	DRAMA	71
Thirst Street	COMEDY	71
Brad's Status	COMEDY	71
Mission Control: The Unsung Heroes of Apollo	HISTORY	71
Ingrid Goes West	COMEDY	71
No Date No Signature	DRAMA	71
The Cage Fighter	DRAMA	71
Sylvio	COMEDY	71
Euthanizer	DRAMA	71
Makala	DOCUMENTARY	71
Maria By Callas	MUSIC	71
Kusama: Infinity	DOCUMENTARY	71
Sometimes Always Never	COMEDY	71
Ralph Breaks the Internet	COMEDY	71
Searching for Ingmar Bergman	DOCUMENTARY	71
1985	DRAMA	71
Becoming Astrid	DRAMA	71
Divide and Conquer: The Story of Roger Ailes	DOCUMENTARY	71
The Land of Steady Habits	COMEDY	71
Tyrel	COMEDY	71
Dogman	DRAMA	71
Arctic	DRAMA	71
Searching	DRAMA	71
RBG	BIOGRAPHY	71
The Third Wife	DRAMA	71
Utøya: July 22	DRAMA	71
Cam	MYSTERY	71
#Female Pleasure	DOCUMENTARY	71
The Great Buster	BIOGRAPHY	71
Shazam!	COMEDY	71
How to Train Your Dragon: The Hidden World	ANIMATION	71
Ms. Purple	DRAMA	71
Blinded by the Light	COMEDY	71
Ema	DRAMA	71
Untouchable	BIOGRAPHY	71
The Disappearance of My Mother	DOCUMENTARY	71
The Brink	DOCUMENTARY	71
Guru	DRAMA	70
Year of the Dog	COMEDY	70
Lars and the Real Girl	COMEDY	70
Caramel	COMEDY	70
The Warlords	DRAMA	70
Shall We Kiss?	COMEDY	70
Love Songs	DRAMA	70
Fados	MUSIC	70
The Silence Before Bach	MUSIC	70
King Corn	DOCUMENTARY	70
The Curious Case of Benjamin Button	DRAMA	70
Vicky Cristina Barcelona	COMEDY	70
Standard Operating Procedure	CRIME	70
I.O.U.S.A.	DOCUMENTARY	70
It Might Get Loud	MUSIC	70
At the Edge of the World	ADVENTURE	70
Queen to Play	DRAMA	70
Public Enemies	DRAMA	70
I Love You Man	COMEDY	70
Waking Sleeping Beauty	DOCUMENTARY	70
Big Fan	COMEDY	70
Earth Days	DOCUMENTARY	70
Universal Soldier: Regeneration	ADVENTURE	70
Eyes Wide Open	DRAMA	70
A Town Called Panic	COMEDY	70
The Agony and the Ecstasy of Phil Spector	DOCUMENTARY	70
The Yellow Sea	DRAMA	70
Blank City	DOCUMENTARY	70
Boy	COMEDY	70
Honey	DRAMA	70
The Last Circus	COMEDY	70
Countdown to Zero	DOCUMENTARY	70
Heartbeats	DRAMA	70
Wuthering Heights	DRAMA	70
The Skin I Live In	DRAMA	70
Sleep Tight	DRAMA	70
Cedar Rapids	COMEDY	70
Contagion	DRAMA	70
Rampart	DRAMA	70
Turn Me On Dammit!	COMEDY	70
The Student	DRAMA	70
The Painting	DRAMA	70
Casting By	BIOGRAPHY	70
10 timer til Paradis	DRAMA	70
Évocateur: The Morton Downey Jr. Movie	DOCUMENTARY	70
Portrait of Wally	HISTORY	70
Sun Don't Shine	DRAMA	70
The Revisionaries	HISTORY	70
Exit Elena	COMEDY	70
Camp 14: Total Control Zone	BIOGRAPHY	70
Informant	DOCUMENTARY	70
I Am Divine	DOCUMENTARY	70
Prisoners	DRAMA	70
A Spell to Ward Off the Darkness	MUSIC	70
Home from Home: Chronicle of a Vision	DRAMA	70
Maidentrip	ADVENTURE	70
Lenny Cooke	DRAMA	70
On the Job	DRAMA	70
Stop the Pounding Heart	DRAMA	70
Song from the Forest	MUSIC	70
Gabrielle	DRAMA	70
'Til Madness Do Us Part	DOCUMENTARY	70
Sunshine Superman	SPORT	70
Captain America: The Winter Soldier	ADVENTURE	70
We Are Many	DOCUMENTARY	70
East Side Sushi	DRAMA	70
Bird People	DRAMA	70
Meet the Patels	COMEDY	70
Life of Riley	COMEDY	70
Happy Christmas	COMEDY	70
Faults	COMEDY	70
A Murder in the Park	CRIME	70
Spring	ROMANCE	70
Fort Tilden	COMEDY	70
Black Coal Thin Ice	CRIME	70
Dior and I	DOCUMENTARY	70
Merchants of Doubt	DOCUMENTARY	70
Jia Zhang-ke by Walter Salles	BIOGRAPHY	70
The Little Prince	DRAMA	70
Louder Than Bombs	DRAMA	70
Long Way North	DRAMA	70
Mia Madre	DRAMA	70
The Widowmaker	NEWS	70
The Walk	DRAMA	70
The Music of Strangers: Yo-Yo Ma and the Silk Road Ensemble	MUSIC	70
Raiders!: The Story of the Greatest Fan Film Ever Made	DOCUMENTARY	70
Sworn Virgin	DRAMA	70
Last Cab to Darwin	COMEDY	70
The Lady in the Van	COMEDY	70
A Brave Heart: The Lizzie Velasquez Story	FAMILY	70
Paulina	DRAMA	70
The Brand New Testament	COMEDY	70
In Pursuit of Silence	DOCUMENTARY	70
A Man Called Ove	COMEDY	70
Killing Them Safely	DRAMA	70
Our Last Tango	MUSIC	70
Citizen Jane: Battle for the City	BIOGRAPHY	70
Hunter Gatherer	DRAMA	70
The Nice Guys	COMEDY	70
Art Bastard	COMEDY	70
Heartstone	DRAMA	70
Colossal	COMEDY	70
Mindhorn	COMEDY	70
All These Sleepless Nights	DRAMA	70
Scarred Hearts	DRAMA	70
Bugs	DOCUMENTARY	70
The 12th Man	DRAMA	70
Berlin Syndrome	DRAMA	70
Chapter & Verse	DRAMA	70
Final Portrait	COMEDY	70
Mohawk	DRAMA	70
Sicilian Ghost Story	DRAMA	70
Never Steady Never Still	DRAMA	70
The Nile Hilton Incident	DRAMA	70
Wait for Your Laugh	COMEDY	70
Birthright: A War Story	DOCUMENTARY	70
1922	DRAMA	70
Double Lover	DRAMA	70
Bombshell: The Hedy Lamarr Story	BIOGRAPHY	70
The King	DOCUMENTARY	70
A Ciambra	DRAMA	70
Far From the Tree	DOCUMENTARY	70
Of Fathers and Sons	WAR	70
Matangi/Maya/M.I.A	MUSIC	70
Ant-Man and the Wasp	COMEDY	70
Studio 54	HISTORY	70
Tel Aviv on Fire	COMEDY	70
Mug	COMEDY	70
The Quake	DRAMA	70
All About Nina	COMEDY	70
Okko's Inn	DRAMA	70
Reversing Roe	DOCUMENTARY	70
The Peanut Butter Falcon	COMEDY	70
Late Night	COMEDY	70
The Day Shall Come	COMEDY	70
Where's My Roy Cohn?	DOCUMENTARY	70
Paddleton	COMEDY	70
Sword of Trust	COMEDY	70
Running with Beto	DOCUMENTARY	70
Memory: The Origins of Alien	SCI_FI	70
